491;-7.27152390;8.75990511;-7.29630285;8.70685428;204.78294736
500;-7.68447527;8.87767838;-7.66635029;8.91125325;28.071652576552
508;-7.55373247;8.96834173;-7.53119881;9.00840046;29.055137896111
511;-7.59077685;8.98421876;-7.60782359;8.95010264;206.27048638586
525;-7.14381035;9.00068361;-7.11406946;9.05423240;28.743247435913
528;-7.61629664;9.01795369;-7.63610824;8.97408050;204.03892105065
551;-6.78558116;9.14621357;-6.76347179;9.19108919;25.935898089289
571;-7.58988904;9.21099933;-7.57168645;9.25650075;21.545652227843
574;-6.88997288;9.21191801;-6.85293560;9.28871052;25.452929647818
586;-7.48925688;9.24911010;-7.45950889;9.30865968;26.241520287349
589;-7.58861996;9.25548274;-7.57372842;9.29177377;22.04544639932
595;-7.10507333;9.30966411;-7.07916255;9.35454500;29.667301851503
599;-7.66584323;9.34150231;-7.64818486;9.38755236;20.722702803063
607;-6.90379450;9.36602622;-6.88827139;9.40444037;21.735389299527
609;-6.87370463;9.37506668;-6.84719143;9.42371600;28.263377599333
610;-7.51651575;9.38919463;-7.49449512;9.42816261;29.137583392903
611;-7.55468237;9.40725616;-7.56903620;9.37096498;201.31788149498
648;-7.96032431;9.51394993;-7.93559185;9.55782602;29.067624054824
651;-6.82910507;9.52068033;-6.81029245;9.55798226;26.442347281648
658;-7.39283405;9.55411290;-7.40886934;9.51404238;201.53795984822
661;-6.90330644;9.53686226;-6.88005452;9.58607398;24.979994227725
665;-7.48070077;9.58271831;-7.49779998;9.54752962;205.60392478271
688;-8.00647078;9.62206381;-7.98774487;9.66758829;22.072118477697
698;-6.82941871;9.64324604;-6.81169644;9.67946865;25.747486787516
700;-7.70936548;9.68076240;-7.72808320;9.64719364;208.79831928173
708;-7.12542097;9.68512215;-7.15032270;9.62993078;203.98133144726
709;-7.23374136;9.67050852;-7.20110638;9.74193998;24.240775266192
714;-6.84669261;9.67697836;-6.80684017;9.75373360;27.098560607745
717;-7.06457845;9.71353103;-7.08776665;9.67352401;209.74248987889
736;-8.03176589;9.76267183;-8.00699477;9.81523310;24.908961833112
750;-7.40540333;9.78635452;-7.38606242;9.82749141;24.856145791122
756;-6.78739884;9.80024554;-6.76747696;9.83590613;28.829793951031
