2;-7.76945789;8.75100200;-7.72307267;8.75898710;80.115985924252
13;-7.78114760;8.84545109;-7.82261146;8.84449852;268.67130151832
15;-7.23283679;8.86876136;-7.29286459;8.86253077;264.00769028345
20;-7.29656751;8.88750170;-7.25018759;8.89054169;86.200851046551
21;-7.49621797;8.88890304;-7.53441596;8.88634248;266.12146503433
22;-7.43071188;8.89894078;-7.47381329;8.89803489;268.78462460983
25;-7.64998632;8.91010908;-7.59758911;8.91534072;84.224876550057
35;-7.36658700;8.96593452;-7.32728878;8.96901370;85.461517482318
39;-7.01030497;8.97069727;-6.94972447;8.97578975;85.130958351191
46;-7.20330790;8.99555421;-7.15308548;9.00073025;84.039017726791
47;-7.29165220;9.00573895;-7.24524671;9.01094526;83.51575857556
58;-7.54366979;9.02852390;-7.49725260;9.03538970;81.478364355569
61;-7.68553891;9.03719767;-7.64677376;9.04085465;84.540443971649
63;-7.20471954;9.04112688;-7.14741644;9.04246913;88.636787042444
65;-7.79197256;9.03702098;-7.72643556;9.04819344;80.200915544071
66;-7.35421803;9.04671081;-7.41043327;9.04587395;269.1407963491
73;-7.50311894;9.06850781;-7.45616933;9.07102516;86.888363015951
77;-7.44190155;9.08886749;-7.40260106;9.08924003;89.446884396743
80;-7.14489371;9.10863297;-7.23659663;9.10637646;268.57969013527
83;-6.83818750;9.11019482;-6.78907591;9.11044208;89.703964518737
84;-7.45325173;9.11495642;-7.39972968;9.12123494;83.220297218671
92;-7.24355651;9.13407546;-7.16713145;9.13586743;88.633493848487
101;-7.68940529;9.17448084;-7.62933334;9.17751341;87.067844159281
102;-7.08669397;9.17396358;-6.98840321;9.18102336;85.830835743471
104;-7.66370270;9.18523794;-7.61018985;9.18612107;89.037974629577
108;-7.40760110;9.19233706;-7.46493947;9.18987296;267.51185966048
112;-7.71438838;9.21146524;-7.66849505;9.21780921;82.024461861117
114;-7.00997514;9.22778810;-7.06733951;9.21996503;262.13832368433
117;-7.68098802;9.23575973;-7.62415912;9.24476992;80.869752901207
118;-7.26813494;9.24322860;-7.22936122;9.24466677;87.844758038647
124;-7.07373420;9.24874682;-7.03057160;9.25447875;82.333475550951
141;-6.95073056;9.27735296;-7.01352548;9.27608014;268.82848127954
143;-7.38588391;9.28554932;-7.33780227;9.29075371;83.737012683537
144;-6.91897603;9.29235554;-6.87201071;9.29424807;87.657990172635
145;-7.48142068;9.29356328;-7.43114296;9.30094095;81.538501032884
147;-7.35031926;9.30003393;-7.41316948;9.29001151;260.82617254014
155;-6.91664124;9.31783256;-6.97452180;9.31762411;269.79558368668
160;-6.99252825;9.31989558;-6.93241474;9.32822931;81.99802042941
162;-6.79479893;9.33119902;-6.83302474;9.33034937;268.71272026123
164;-7.64348467;9.33165175;-7.58499678;9.34173210;80.087730909601
167;-7.40799149;9.34803555;-7.35664159;9.34942904;88.42045270059
173;-6.90381402;9.36277225;-6.85629681;9.36411505;88.35558384182
174;-7.03594085;9.36841052;-7.07908807;9.36810469;269.59191323548
177;-7.63837226;9.38208924;-7.67990256;9.37953383;266.43474149719
178;-7.65860881;9.37619846;-7.70887559;9.37475764;268.34003216557
182;-6.94085763;9.37817547;-7.00643194;9.37149998;264.11449649012
185;-7.75849232;9.40260626;-7.83829973;9.39202609;262.35326290277
186;-7.72408715;9.39814310;-7.76288833;9.39556824;266.15508110463
192;-6.97786428;9.40062609;-7.01995873;9.39381365;260.68769593053
198;-7.61364801;9.41725847;-7.66009962;9.41472530;266.83980593135
200;-7.65022499;9.42499609;-7.61304533;9.43136217;80.150258941822
204;-7.06503073;9.44070958;-7.02076998;9.44317518;86.764235701292
