3;-7.24971804;8.75871985;-7.19453932;8.78070099;68.0426672582
29;-7.88072409;8.93040895;-7.83974398;8.94764632;66.932543075082
36;-7.50518711;8.96380834;-7.46691748;8.98155481;64.848511795876
38;-7.21814797;8.97338564;-7.16128315;8.99805908;66.280270780385
53;-7.37184197;9.01098487;-7.32866166;9.02652326;69.977231227574
67;-6.98198137;9.06112155;-7.01698251;9.04666834;247.31074643476
72;-6.88704421;9.06058557;-6.84599544;9.08203965;62.105920690193
82;-6.79357734;9.08823438;-6.83240396;9.07382422;249.40422751763
86;-6.87579340;9.11800910;-6.83038115;9.13780718;66.17230413341
90;-7.26981388;9.12226731;-7.22823860;9.14105293;65.405690796564
100;-6.87500976;9.15813802;-6.82025770;9.18709811;61.813997647986
113;-7.45824676;9.22239514;-7.41776667;9.23903690;67.384865083237
138;-7.66937319;9.27478108;-7.62448971;9.30011109;60.233442455092
151;-7.75445160;9.30981213;-7.79164913;9.29420529;246.96987850837
179;-6.92450356;9.37319874;-6.97486111;9.35342260;248.30067832279
206;-6.91587357;9.44636544;-6.87919530;9.45970446;69.75892189271
211;-7.47790686;9.47311959;-7.43957962;9.49031106;65.542834309481
214;-7.50362614;9.46455008;-7.42477392;9.50163712;64.499247847856
266;-7.70587285;9.59285542;-7.66149786;9.61710136;61.003011591073
270;-8.02835849;9.61615734;-7.98399671;9.64098961;60.409877208031
280;-6.99883599;9.64481417;-7.04320707;9.62771274;248.65147880755
295;-6.83398293;9.69859107;-6.79395192;9.71840083;63.337664185652
326;-6.84477822;9.80495350;-6.77516451;9.83107619;69.145753215756
328;-6.96554645;9.81708915;-7.00062772;9.80319652;248.10832416699
357;-7.87535275;9.91682673;-7.91097975;9.89958156;243.83463462898
361;-8.07564002;9.91852356;-8.03345509;9.93414018;69.399128820424
371;-7.55942973;9.96010514;-7.52049132;9.97892261;63.860757302715
400;-7.03366655;10.03986493;-6.99361703;10.05643804;67.201359436444
403;-7.03695309;10.03934204;-6.99961982;10.05918618;61.635581976279
411;-7.60597033;10.08237001;-7.56317392;10.10388696;62.943859317382
424;-7.37033129;10.13119776;-7.40544175;10.11672325;247.28028174753
448;-6.97854388;10.19139182;-6.94012187;10.20687963;67.72410220629
461;-7.57137916;10.22869988;-7.52361324;10.25398419;61.719590085302
470;-6.78529791;10.27039724;-6.73586790;10.29174655;66.296144777179
