27;-7.24787403;8.91819653;-7.21119878;8.94405957;54.476182938135
163;-6.93241474;9.32822931;-6.88582992;9.35669967;58.223533857837
195;-6.91617612;9.39592861;-6.87668019;9.42443733;53.805331640198
209;-7.08302393;9.44677456;-7.05011108;9.47100115;53.265932420502
215;-7.05127090;9.45907496;-7.01399408;9.48164602;58.452627112394
315;-7.43285779;9.76315523;-7.38839714;9.79712382;52.210448424891
329;-7.64707053;9.80639165;-7.59935484;9.83657941;57.292663717846
342;-7.17915529;9.85681681;-7.13355104;9.89345120;50.802569496183
351;-7.26163599;9.87840711;-7.22977890;9.90265059;52.311598951741
359;-8.11017170;9.89854017;-8.07178475;9.92719467;52.842659181261
380;-7.16099976;9.97387944;-7.12804143;9.99647696;55.152107346333
432;-7.36093337;10.14905221;-7.39772632;10.12699271;238.65900682031
445;-7.64717845;10.17748370;-7.60653517;10.20498151;55.491376067946
459;-7.60914840;10.23374602;-7.64102596;10.20783955;230.45324242334
466;-6.74213721;10.25708518;-6.78173706;10.23132855;236.54045515913
493;-7.25081618;8.75709752;-7.21359840;8.78621632;51.630312216988
494;-7.82421189;8.85589815;-7.86030195;8.82887947;232.85335807874
495;-7.83299372;8.83910498;-7.79635713;8.86557628;53.821130417736
496;-7.67806434;8.83967576;-7.61573639;8.87742978;58.485054904041
498;-7.68012054;8.87495015;-7.71237999;8.85444484;237.24842683493
501;-7.35160021;8.90131143;-7.31931142;8.92395138;54.632646245543
502;-7.90031955;8.94674587;-7.86751892;8.96563824;59.751627742727
516;-6.97310249;8.99002073;-7.00431034;8.96958015;236.45370234996
517;-7.66382706;9.00456542;-7.69337498;8.98296866;233.50070769164
518;-7.18695874;8.99167701;-7.14810330;9.01480850;58.917575515267
519;-7.15470852;9.00345056;-7.18810923;8.97974885;234.30741595456
523;-7.48702580;9.00116868;-7.43995710;9.03352304;55.158873490949
527;-7.40935608;9.04261425;-7.36172545;9.07603898;54.598157854223
530;-7.75094129;9.06455520;-7.78103804;9.04241069;233.31406629572
534;-6.83629138;9.06245826;-6.79247948;9.08931237;58.168169265125
538;-7.58447609;9.06069366;-7.55000787;9.08117512;58.960351691182
540;-7.31470602;9.09372688;-7.28184521;9.11744216;53.834355459331
543;-7.02213562;9.10202037;-6.98214715;9.12892006;55.730615998168
549;-7.43028329;9.12462318;-7.39907728;9.14510202;56.386471321202
553;-7.00713958;9.14912638;-6.95286322;9.19167108;51.546047223657
554;-6.91598209;9.15132551;-6.87377296;9.18253621;53.16357677838
555;-7.39242670;9.16731497;-7.42692482;9.14359637;235.14919428091
562;-7.07405773;9.18908389;-7.04008649;9.21222406;55.389774808093
566;-7.39222849;9.21125624;-7.36263293;9.23553482;50.267977026496
569;-7.66576474;9.21779910;-7.61757846;9.25179775;54.437738546219
572;-7.71320581;9.23641914;-7.65294727;9.28557070;50.42311591647
576;-6.95487499;9.22151279;-6.91925718;9.24462986;56.670201874847
591;-7.01387577;9.31079476;-6.97988215;9.33501052;54.171826778769
596;-7.21476191;9.32433394;-7.15559177;9.36037483;58.308422076686
603;-7.04536736;9.34297015;-6.99002665;9.37520388;59.441399807223
608;-7.50618265;9.37830077;-7.46892914;9.40255450;56.576605992368
614;-7.09861906;9.39207605;-7.05089545;9.42869887;52.118102408311
622;-7.74680900;9.46061985;-7.70078445;9.49300601;54.491857129027
636;-7.25050081;9.49375646;-7.28450647;9.46788684;232.36053235909
644;-7.71049343;9.52722316;-7.74447323;9.50184658;232.86869755227
655;-7.80936189;9.54493730;-7.73754320;9.60273842;50.773127929178
660;-7.69232887;9.56079389;-7.62110250;9.60229400;59.415487112997
666;-6.86323791;9.56644683;-6.89288599;9.54330744;231.64267441502
672;-7.69223549;9.58520845;-7.63794253;9.62894520;50.745690624447
673;-6.93800819;9.58100017;-6.90123459;9.60735422;53.986425003915
674;-7.70149751;9.59338160;-7.65874945;9.62088852;56.867215039694
676;-7.43794536;9.60911060;-7.48403086;9.57134024;230.27089751768
677;-7.71355270;9.58583078;-7.66256565;9.62361605;53.066796853034
681;-6.82466356;9.61772726;-6.79064691;9.63866116;58.024990740197
682;-7.10172379;9.62153076;-7.06222759;9.64680376;57.01158900445
687;-6.85910018;9.61631545;-6.81626817;9.64858605;52.609479290801
695;-7.04144543;9.64885575;-7.00190726;9.68008616;51.293175962536
697;-7.58266277;9.64391339;-7.61609659;9.62343293;238.14890587445
699;-7.34913346;9.66240271;-7.38696859;9.63871306;237.58287805631
731;-7.52474598;9.76085316;-7.49075105;9.78023434;59.947268585351
