6;-7.78468825;8.76353090;-7.83699561;8.78051622;288.19268236156
11;-7.82540613;8.82334586;-7.86846158;8.83650069;287.18474401551
24;-7.22777419;8.90074251;-7.26591153;8.91068658;284.78763545629
33;-7.41903868;8.94934480;-7.46700401;8.96093940;283.75444766988
34;-7.17021671;8.95742049;-7.23396974;8.97346163;284.2957697758
54;-7.84713665;9.02580389;-7.80187068;9.01480721;103.81553956522
60;-7.06608349;9.04801560;-7.02905116;9.03480072;109.86373788742
68;-6.96019599;9.05394987;-7.01086135;9.06833079;286.04012818042
69;-6.90897175;9.04281373;-6.94603471;9.04953173;280.4033397465
74;-7.26733279;9.07072129;-7.22483776;9.05587111;109.48425171546
75;-6.95690086;9.05772811;-7.00864883;9.07374265;287.40436812654
79;-7.02378466;9.09985975;-7.07555492;9.11369711;285.15083593452
87;-7.55477005;9.11862908;-7.60111372;9.13345905;287.96131091992
89;-7.09731293;9.12737194;-7.06025954;9.11632790;106.79482361736
95;-7.42799993;9.14739857;-7.49125179;9.16502796;285.77017589687
126;-7.81308264;9.25521098;-7.86601637;9.26894721;284.73542373535
131;-6.99284959;9.26348998;-7.03591349;9.27566139;285.9838938118
134;-7.14782859;9.27897056;-7.10584674;9.26735994;105.65081826171
153;-6.78955061;9.29754317;-6.83208670;9.30539669;280.60050155973
154;-6.85113555;9.31527398;-6.80969264;9.30688678;101.58626396993
157;-6.85655561;9.32181464;-6.81620024;9.31397686;101.13114255282
171;-6.98850690;9.35458498;-6.95142750;9.34515261;104.45350585162
181;-6.89827504;9.37575576;-6.93591702;9.38248555;280.27399022119
183;-7.24123261;9.38196554;-7.19923107;9.37090549;104.93997990614
187;-7.37662885;9.39725982;-7.41426253;9.41045064;289.56219586539
191;-7.78689993;9.40379015;-7.83056491;9.41750211;287.6603811005
193;-7.95628872;9.40216108;-8.01308173;9.41426193;282.19187725616
194;-6.89052160;9.39360697;-6.92923157;9.40468307;286.17659356449
196;-7.64590467;9.41195834;-7.60168044;9.40419027;100.09192288154
201;-7.90045963;9.43237714;-7.86004973;9.42410976;101.7131406479
220;-7.86533091;9.48001362;-7.91175070;9.49101284;283.51232944009
227;-7.47450124;9.50185769;-7.52636920;9.51293060;282.21786673235
228;-7.42477392;9.50163712;-7.46351152;9.51537216;289.77697985786
233;-7.42740202;9.52443377;-7.47707736;9.53713190;284.53539615385
238;-7.42628420;9.52985367;-7.47432307;9.54200240;284.38682267662
250;-7.38948856;9.56820201;-7.34145375;9.55549901;105.00834248525
255;-6.80146735;9.57094194;-6.83909126;9.58310933;288.1608643454
263;-7.71626351;9.59180897;-7.76103490;9.60716386;289.18307384684
283;-7.39458843;9.64580092;-7.43827002;9.65739408;285.0711510678
288;-7.83294775;9.68066213;-7.79196698;9.67183927;102.31649317994
290;-8.03747019;9.68075378;-8.07736339;9.69117303;284.84320616337
292;-7.84276838;9.68720633;-7.89140910;9.69604833;280.45283232338
305;-7.31436213;9.72841432;-7.36079679;9.73731980;281.01527626846
312;-7.92020149;9.75582532;-7.96119231;9.76626208;284.48922064239
313;-6.91392819;9.76416815;-6.95485601;9.77689063;287.51014342946
