903;-7.24278719;8.72505470;-7.25784907;8.76906436;341.31253182675
909;-7.22777362;8.78682570;-7.23684331;8.82918046;348.05254136436
913;-7.23078736;8.84108612;-7.21573286;8.79599069;161.74163154099
920;-7.39274274;8.84886842;-7.40021219;8.88741837;349.16277495584
923;-7.31858637;8.84366035;-7.33037965;8.88928213;345.67319069819
937;-7.82011842;8.94161576;-7.83200032;8.98017789;343.0726239469
1013;-7.39453002;9.30566052;-7.38224746;9.24484605;168.72615450129
1053;-7.03245055;9.50236087;-7.03933942;9.53982432;349.72172482799
1058;-7.66564247;9.53573519;-7.65436836;9.48360725;167.95801651281
1088;-6.91954520;9.65139493;-6.92751730;9.68832267;347.98642083829
1099;-6.87768933;9.70211857;-6.89268496;9.75156363;343.35887071721
1110;-7.36567848;9.74548031;-7.37421439;9.78946154;349.1726850412
1123;-7.20077987;9.80269019;-7.20984043;9.84667488;348.52717336566
1124;-7.72364461;9.80831617;-7.73661645;9.84959893;342.79821011096
1136;-7.11167126;9.89332901;-7.09878634;9.85094954;163.32410153664
1151;-7.70288693;9.94061880;-7.71529270;9.98678311;345.17610483285
1208;-6.89909483;10.20173711;-6.88679298;10.15772976;164.61518679854
1215;-6.86764162;10.23895273;-6.88745232;10.30632940;343.86576949022
1217;-7.68195126;10.24435704;-7.70249750;10.31008630;342.90530675254
1220;-7.65938005;10.27139107;-7.64156212;10.21055440;163.92061700758
1243;-7.28104208;8.70570065;-7.29283681;8.74969481;345.15902968959
1244;-7.24442791;8.72397735;-7.25564007;8.77502134;347.75198252496
1245;-7.20030487;8.71563386;-7.22378567;8.82260934;347.7621858282
1246;-7.25145258;8.73757154;-7.26422085;8.80598184;349.54970305539
1249;-7.22306185;8.74557642;-7.23376940;8.78739630;345.80029453435
1258;-7.74039890;8.79648364;-7.75714814;8.84428705;340.90369507509
1260;-7.43872232;8.81054428;-7.44947165;8.84856514;344.39197803457
1270;-7.33359366;8.90231623;-7.31749801;8.84311298;164.96302759272
1272;-7.25077165;8.88240743;-7.26033836;8.93561407;349.9281444228
1276;-7.31768974;8.92068914;-7.30969366;8.87996669;169.02086253074
1284;-7.57715365;8.97928356;-7.56858203;8.93855959;168.25411937535
1285;-7.67918845;8.98237559;-7.66788276;8.94001480;165.2301117762
1288;-7.76916610;9.00221974;-7.75892595;8.96420449;165.09994654595
1334;-7.51384023;9.11575149;-7.50417232;9.07773507;165.90313412125
1355;-7.38742521;9.18682252;-7.37776817;9.14934728;165.72600208922
1358;-7.16643838;9.16461301;-7.18737590;9.23360838;343.32557164044
1359;-7.72706035;9.18004109;-7.74218017;9.22784058;342.66049052006
1381;-7.29703665;9.25096146;-7.31532432;9.30909246;342.75312283205
1401;-7.01163643;9.32054519;-7.02507052;9.35912950;341.0404577051
1405;-7.49271746;9.33375739;-7.50780292;9.38264775;343.06833563537
1424;-7.23459298;9.39874837;-7.24694841;9.44003617;343.55354092163
1432;-7.35586302;9.39879123;-7.36658185;9.44278206;346.48486938904
1433;-7.46237352;9.40252601;-7.47693580;9.44544741;341.49585740674
1458;-7.55816810;9.48864966;-7.56620460;9.52720219;348.38297721962
1480;-7.40105215;9.54981089;-7.41508318;9.58839195;340.27250089656
1511;-7.90143582;9.63965121;-7.90949597;9.68362674;349.758556474
1513;-7.44600338;9.64006922;-7.46055402;9.68624694;342.74485350862
1517;-7.55794070;9.67202197;-7.57685061;9.72581080;340.88868435858
1529;-7.98099934;9.72833986;-7.97072530;9.68978442;165.28237705285
1545;-7.64456198;9.75050027;-7.65205919;9.79013536;349.44119409651
1550;-7.37475601;9.79054909;-7.36623322;9.74385554;169.80194172175
1554;-6.87817204;9.79865619;-6.89050022;9.83778095;342.75230999707
1560;-7.27625504;9.80199727;-7.29295280;9.85198726;341.7839546591
1564;-6.83333514;9.79891513;-6.84729814;9.83805085;340.63164757663
1574;-7.09934878;9.84824072;-7.11110567;9.89658022;346.52621790025
1587;-7.23684701;9.91082428;-7.22775349;9.87226371;166.92034056307
1600;-7.42887438;9.91177812;-7.44122682;9.96065950;346.02351114118
1624;-7.52683094;10.02940361;-7.53816661;10.06471662;342.46013890163
1632;-7.07514916;10.05800707;-7.09130511;10.10257642;340.36020819601
1649;-6.97094357;10.09426433;-6.98372279;10.15128980;347.56046529197
1656;-6.87940108;10.11646577;-6.89909839;10.20119481;347.11268056654
1673;-6.70730119;10.15218531;-6.72008956;10.20107816;345.56416301337
