0;-7.32455712;8.72867944;-7.28805069;8.72309165;98.799881521474
1;-7.26017138;8.73869661;-7.29997451;8.73887727;270.26613248735
5;-7.38435500;8.77071175;-7.43124658;8.77253702;272.25906005257
12;-7.21224703;8.84045566;-7.25584964;8.84662831;278.15659349074
14;-7.83946014;8.86462740;-7.79963578;8.86395904;90.970039319374
16;-7.35334820;8.87636445;-7.31353669;8.87455924;92.624585834527
18;-7.35442705;8.87908168;-7.31515326;8.87890642;90.255751906354
23;-7.40724037;8.90209617;-7.36470688;8.89811426;95.409846526736
31;-7.34156548;8.94900596;-7.39993341;8.95143276;272.41470381399
32;-7.67002003;8.95250151;-7.63019716;8.94964352;94.152273688918
40;-7.47672800;8.98430805;-7.52798596;8.99319667;279.9616935861
42;-7.24041465;8.99464836;-7.29388309;8.99544227;270.86544680347
43;-7.36318681;8.99412917;-7.41172410;9.00030911;277.34926488886
48;-7.66326737;9.00836134;-7.60653972;9.00055519;97.927208268119
50;-6.96097949;9.01164893;-6.90480751;9.00807908;93.677285015737
52;-6.98884783;9.00366660;-7.03682754;9.00934962;276.84228807776
56;-7.27190069;9.02843043;-7.30954753;9.02969065;271.94423881296
59;-7.05414644;9.03547708;-6.99797872;9.02975099;95.889151887361
62;-7.45629666;9.04118736;-7.41538763;9.03613030;97.131478339465
64;-7.66804968;9.04364536;-7.62713569;9.03806888;97.854663235629
94;-7.78993962;9.15475563;-7.73752483;9.15457679;90.193845843648
107;-7.00640921;9.18220795;-7.07513773;9.19125928;277.60433474538
110;-7.79141775;9.20196544;-7.73301643;9.19416892;97.697169845945
111;-7.22079401;9.21099257;-7.26554018;9.21555055;275.89532540116
115;-7.16173277;9.23022350;-7.20485498;9.23206881;272.48590734601
116;-7.61712126;9.22900900;-7.55380907;9.22116441;97.14966094841
119;-7.83714372;9.24606578;-7.87591148;9.24890229;274.24270568544
120;-7.60936132;9.25827652;-7.55148747;9.25479210;93.486148859716
121;-6.99347860;9.24884924;-6.94490167;9.24694711;92.267984571865
122;-7.37184789;9.25022391;-7.31288165;9.24886645;91.331399137216
125;-7.24296528;9.25395536;-7.28990432;9.25797959;274.96826067028
128;-7.74314530;9.26365381;-7.70491904;9.26243251;91.851018877974
129;-7.35270376;9.25718879;-7.31230976;9.25428849;94.157541869548
133;-7.29962059;9.28135200;-7.34383478;9.28535693;275.24761228134
136;-7.80206950;9.28176098;-7.84903698;9.28354303;272.20547832279
139;-7.05771694;9.28228924;-7.01678607;9.27881017;94.919209959715
146;-7.32572378;9.30425918;-7.39066490;9.31486547;279.40260691078
150;-7.38254009;9.30018144;-7.43822105;9.30585454;275.89904712707
152;-7.49556695;9.30610107;-7.44588864;9.30100549;95.929929242767
156;-7.01388189;9.30971003;-6.97130200;9.30784309;92.540574023366
158;-6.99692744;9.31449656;-6.95492504;9.30720715;99.970898453685
159;-7.26337708;9.32240464;-7.30706206;9.32370001;271.72472775838
161;-6.78286619;9.31865173;-6.82432250;9.32487302;278.65046495336
166;-7.19661485;9.34865220;-7.26596284;9.35170999;272.56431544119
168;-7.64065880;9.35605569;-7.70182790;9.36008271;273.82221524022
169;-7.28729533;9.34530401;-7.33316848;9.34660723;271.6528944972
170;-7.61225071;9.35648825;-7.56911167;9.35251915;95.323759661127
175;-7.68211650;9.37194628;-7.81048498;9.37728386;272.42364132374
180;-7.47176529;9.37869635;-7.51272639;9.38104092;273.32360935138
199;-7.66059999;9.42666334;-7.70811994;9.43118132;275.50891553903
202;-6.99571860;9.43001622;-6.93236326;9.42910746;90.827850864948
203;-7.60644298;9.44272942;-7.64686842;9.44505749;273.34447885718
205;-7.55723820;9.44958385;-7.61569061;9.45307423;273.46896741794
208;-6.98577351;9.44948488;-6.94975143;9.44439527;98.14830139817
210;-7.53535484;9.45600360;-7.49166664;9.45039354;97.413418013109
217;-7.97900307;9.48199116;-7.93856128;9.48132835;90.94862173612
218;-7.29973774;9.48152260;-7.35106717;9.48827775;277.6041969343
223;-6.86538929;9.48402572;-6.91781342;9.48705320;273.35517825452
239;-7.01422119;9.53697005;-7.06120145;9.53886197;272.34226774531
244;-7.36280665;9.54746306;-7.31419245;9.54234871;96.085234423692
245;-7.09664252;9.55261762;-7.13543379;9.55391264;271.94215879114
252;-7.10694078;9.56786123;-7.04300615;9.56750671;90.316872184207
253;-7.61903221;9.57353124;-7.66056644;9.57586423;273.26371758267
258;-7.03859730;9.57399046;-7.08284194;9.57749217;274.59255158237
